Time since reset,Log Time,Air Temp,Water Height,Flow Rate,Accumulated Flow
milliseconds, ,farenheit,inches,CFS,acre feet
1076625241, 6/6/2014 4:54:23,40.55,-16.43,0.00,8.47
1077525244, 6/6/2014 5:9:25,40.10,-16.61,0.00,8.47
1078426580, 6/6/2014 5:24:28,39.88,-17.09,0.00,8.47
1079325327, 6/6/2014 5:39:29,39.65,-17.18,0.00,8.47
1080229298, 6/6/2014 5:54:35,41.90,-16.68,0.00,8.47
1081125520, 6/6/2014 6:9:34,43.03,-17.20,0.00,8.47
1082026850, 6/6/2014 6:24:37,44.71,-16.56,0.00,8.47
1082925594, 6/6/2014 6:39:38,47.53,-17.60,0.00,8.47
1083826921, 6/6/2014 6:54:41,51.24,-16.40,0.00,8.47
1084725655, 6/6/2014 7:9:42,54.95,-16.35,0.00,8.47
1085627232, 6/6/2014 7:24:46,56.64,-16.38,0.00,8.47
1086525964, 6/6/2014 7:39:47,58.78,-16.14,0.00,8.47
1087426224, 6/6/2014 7:54:49,60.91,-16.08,0.00,8.47
1088326223, 6/6/2014 8:9:51,62.83,-16.26,0.00,8.47
1089226482, 6/6/2014 8:24:54,65.07,-16.22,0.00,8.47
1090126474, 6/6/2014 8:39:56,66.54,-16.18,0.00,8.47
1091026732, 6/6/2014 8:54:58,67.66,-16.13,0.00,8.47
1091926723, 6/6/2014 9:10:1,69.24,-16.25,0.00,8.47
1092826981, 6/6/2014 9:25:3,69.91,-16.24,0.00,8.47
1093726971, 6/6/2014 9:40:5,70.93,-16.20,0.00,8.47
1094627228, 6/6/2014 9:55:8,70.47,-16.10,0.00,8.47
1095527217, 6/6/2014 10:10:10,72.27,-16.15,0.00,8.47
1096427472, 6/6/2014 10:25:12,73.51,-16.11,0.00,8.47
1097327466, 6/6/2014 10:40:15,75.20,-16.08,0.00,8.47
1098227722, 6/6/2014 10:55:17,76.21,-16.09,0.00,8.47
1099127705, 6/6/2014 11:10:19,78.80,-16.04,0.00,8.47
1100027961, 6/6/2014 11:25:22,79.36,-16.26,0.00,8.47
1100927948, 6/6/2014 11:40:24,79.70,-16.26,0.00,8.47
1101828200, 6/6/2014 11:55:27,81.05,-16.10,0.00,8.47
1102728186, 6/6/2014 12:10:29,82.06,-16.15,0.00,8.47
1103628439, 6/6/2014 12:25:32,81.95,-16.05,0.00,8.47
1104528434, 6/6/2014 12:40:34,81.05,-16.08,0.00,8.47
1105428692, 6/6/2014 12:55:36,81.72,-16.00,0.00,8.47
1106328677, 6/6/2014 13:10:39,82.06,-15.91,0.00,8.47
1107228929, 6/6/2014 13:25:41,84.20,-16.35,0.00,8.47
1108128913, 6/6/2014 13:40:44,84.43,-15.99,0.00,8.47
1109029165, 6/6/2014 13:55:46,82.62,-15.86,0.00,8.47
1109929401, 6/6/2014 14:10:49,82.51,-16.15,0.00,8.47
1110829652, 6/6/2014 14:25:51,83.75,-15.99,0.00,8.47
1111729890, 6/6/2014 14:40:54,82.85,-16.00,0.00,8.47
1112630139, 6/6/2014 14:55:56,83.52,-16.04,0.00,8.47
1113530124, 6/6/2014 15:10:59,83.07,-15.83,0.00,8.47
1114430386, 6/6/2014 15:26:1,83.41,-15.88,0.00,8.47
1115330622, 6/6/2014 15:41:4,83.52,-15.94,0.00,8.47
1116230873, 6/6/2014 15:56:6,82.18,-15.73,0.00,8.47
1117131109, 6/6/2014 16:11:9,81.50,-15.79,0.00,8.47
1118031360, 6/6/2014 16:26:12,80.04,-15.67,0.00,8.47
1118931596, 6/6/2014 16:41:14,80.26,-15.76,0.00,8.47
1119831844, 6/6/2014 16:56:17,79.47,-15.74,0.00,8.47
1120732081, 6/6/2014 17:11:19,77.90,-15.72,0.00,8.47
1121632332, 6/6/2014 17:26:22,77.56,-15.71,0.00,8.47
1122532318, 6/6/2014 17:41:24,76.66,-15.72,0.00,8.47
1123432568, 6/6/2014 17:56:27,75.99,-15.76,0.00,8.47
1124332554, 6/6/2014 18:11:29,75.31,-15.75,0.00,8.47
1125232807, 6/6/2014 18:26:31,74.64,-15.86,0.00,8.47
1126132793, 6/6/2014 18:41:34,74.30,-15.77,0.00,8.47
1127033047, 6/6/2014 18:56:36,73.40,-15.67,0.00,8.47
1127933032, 6/6/2014 19:11:38,72.39,-15.67,0.00,8.47
1128833286, 6/6/2014 19:26:41,71.15,-15.67,0.00,8.47
1129733273, 6/6/2014 19:41:43,70.25,-15.68,0.00,8.47
1130633528, 6/6/2014 19:56:46,69.24,-15.70,0.00,8.47
1131533531, 6/6/2014 20:11:48,68.00,-15.68,0.00,8.47
1132433785, 6/6/2014 20:26:50,66.31,-15.69,0.00,8.47
1133333774, 6/6/2014 20:41:52,64.40,-15.68,0.00,8.47
1134234032, 6/6/2014 20:56:55,62.94,-15.77,0.00,8.47
1135135335, 6/6/2014 21:11:58,60.13,-15.74,0.00,8.47
1136034079, 6/6/2014 21:26:59,60.01,-15.76,0.00,8.47
1136934069, 6/6/2014 21:42:1,59.34,-15.68,0.00,8.47
1137834328, 6/6/2014 21:57:4,59.11,-15.80,0.00,8.47
1138734317, 6/6/2014 22:12:6,58.44,-15.68,0.00,8.47
1139634576, 6/6/2014 22:27:8,57.88,-15.82,0.00,8.47
1140534569, 6/6/2014 22:42:10,57.88,-15.63,0.00,8.47
1141434828, 6/6/2014 22:57:13,57.20,-15.84,0.00,8.47
1142334828, 6/6/2014 23:12:15,56.64,-15.74,0.00,8.47
1143235087, 6/6/2014 23:27:17,55.96,-15.72,0.00,8.47
1144135079, 6/6/2014 23:42:20,54.50,-15.73,0.00,8.47
1145035339, 6/6/2014 23:57:22,54.95,-15.80,0.00,8.47
1145935331, 6/7/2014 0:12:24,56.19,-15.80,0.00,8.47
1146835591, 6/7/2014 0:27:26,55.18,-15.76,0.00,8.47
1147735584, 6/7/2014 0:42:29,53.15,-15.75,0.00,8.47
1148635850, 6/7/2014 0:57:31,53.60,-15.78,0.00,8.47
1149535843, 6/7/2014 1:12:33,52.81,-15.69,0.00,8.47
1150435857, 6/7/2014 1:27:35,52.03,-15.65,0.00,8.47
1151335852, 6/7/2014 1:42:37,51.01,-15.80,0.00,8.47
1152236112, 6/7/2014 1:57:40,50.00,-15.76,0.00,8.47
1153136103, 6/7/2014 2:12:42,50.00,-15.63,0.00,8.47
1154036362, 6/7/2014 2:27:44,50.68,-15.51,0.00,8.47
1154936355, 6/7/2014 2:42:46,49.78,-15.79,0.00,8.47
1155836617, 6/7/2014 2:57:49,49.78,-15.71,0.00,8.47
1156736611, 6/7/2014 3:12:51,48.88,-15.71,0.00,8.47
1157636627, 6/7/2014 3:27:53,47.86,-15.84,0.00,8.47
1158536622, 6/7/2014 3:42:55,47.64,-15.76,0.00,8.47
1159436883, 6/7/2014 3:57:57,46.51,-15.78,0.00,8.47
1160336879, 6/7/2014 4:13:0,46.06,-15.80,0.00,8.47
1161237142, 6/7/2014 4:28:2,45.50,-15.82,0.00,8.47
1162137140, 6/7/2014 4:43:4,43.70,-15.86,0.00,8.47
1163037403, 6/7/2014 4:58:6,43.03,-15.80,0.00,8.47
1163937399, 6/7/2014 5:13:9,42.58,-15.78,0.00,8.47
1164837663, 6/7/2014 5:28:11,42.13,-15.78,0.00,8.47
1165737667, 6/7/2014 5:43:13,42.46,-15.88,0.00,8.47
1166637928, 6/7/2014 5:58:15,42.35,-15.80,0.00,8.47
1167537925, 6/7/2014 6:13:17,43.36,-15.78,0.00,8.47
1168438187, 6/7/2014 6:28:20,46.40,-15.76,0.00,8.47
1169338178, 6/7/2014 6:43:22,49.21,-15.82,0.00,8.47
1170238437, 6/7/2014 6:58:24,52.03,-15.89,0.00,8.47
1171138430, 6/7/2014 7:13:26,54.84,-15.96,0.00,8.47
1172038689, 6/7/2014 7:28:29,58.55,-15.90,0.00,8.47
1172938681, 6/7/2014 7:43:31,60.80,-15.88,0.00,8.47
1173838940, 6/7/2014 7:58:33,61.93,-16.05,0.00,8.47
1174738936, 6/7/2014 8:13:36,63.61,-15.97,0.00,8.47
1175639191, 6/7/2014 8:28:38,65.75,-15.98,0.00,8.47
1176539182, 6/7/2014 8:43:40,67.44,-16.01,0.00,8.47
1177439438, 6/7/2014 8:58:43,68.00,-15.95,0.00,8.47
1178339427, 6/7/2014 9:13:45,70.93,-16.02,0.00,8.47
1179239683, 6/7/2014 9:28:47,71.94,-16.01,0.00,8.47
1180139679, 6/7/2014 9:43:50,72.27,-16.01,0.00,8.47
1181039934, 6/7/2014 9:58:52,74.07,-16.08,0.00,8.47
1181939922, 6/7/2014 10:13:54,76.10,-16.09,0.00,8.47
1182840178, 6/7/2014 10:28:57,76.89,-16.17,0.00,8.47
1183740172, 6/7/2014 10:43:59,78.01,-16.22,0.00,8.47
1184640435, 6/7/2014 10:59:2,78.46,-16.10,0.00,8.47
1185540422, 6/7/2014 11:14:4,79.14,-16.14,0.00,8.47
1186440676, 6/7/2014 11:29:6,80.49,-16.20,0.00,8.47
1187340915, 6/7/2014 11:44:9,79.14,-16.47,0.00,8.47
1188241172, 6/7/2014 11:59:11,81.27,-16.52,0.00,8.47
1189141159, 6/7/2014 12:14:14,82.74,-16.39,0.00,8.47
1190041412, 6/7/2014 12:29:16,81.95,-15.97,0.00,8.47
1190941646, 6/7/2014 12:44:19,82.74,-16.06,0.00,8.47
1191841904, 6/7/2014 12:59:21,82.40,-15.89,0.00,8.47
1192742139, 6/7/2014 13:14:24,81.39,-15.93,0.00,8.47
1193642391, 6/7/2014 13:29:26,79.14,-15.74,0.00,8.47
1194542375, 6/7/2014 13:44:29,79.81,-15.80,0.00,8.47
1195442627, 6/7/2014 13:59:31,80.26,-15.83,0.00,8.47
1196342864, 6/7/2014 14:14:34,79.93,-15.85,0.00,8.47
1197243116, 6/7/2014 14:29:36,80.49,-15.72,0.00,8.47
1198143352, 6/7/2014 14:44:39,80.49,-15.87,0.00,8.47
1199043605, 6/7/2014 14:59:41,80.37,-15.85,0.00,8.47
1199943589, 6/7/2014 15:14:44,80.26,-15.83,0.00,8.47
1200843847, 6/7/2014 15:29:46,80.37,-15.86,0.00,8.47
1201743833, 6/7/2014 15:44:48,80.15,-15.84,0.00,8.47
1202644083, 6/7/2014 15:59:51,80.26,-15.79,0.00,8.47
1203544321, 6/7/2014 16:14:53,78.91,-15.83,0.00,8.47
1204444572, 6/7/2014 16:29:56,79.14,-15.77,0.00,8.47
1205344806, 6/7/2014 16:44:58,78.80,-15.73,0.00,8.47
1206245059, 6/7/2014 17:0:1,77.90,-15.73,0.00,8.47
1207145293, 6/7/2014 17:15:3,78.01,-15.78,0.00,8.47
1208045545, 6/7/2014 17:30:6,77.11,-15.73,0.00,8.47
1208945537, 6/7/2014 17:45:8,75.99,-15.71,0.00,8.47
1209845789, 6/7/2014 18:0:11,75.20,-15.74,0.00,8.47
1210746024, 6/7/2014 18:15:13,74.41,-15.74,0.00,8.47
1211646278, 6/7/2014 18:30:16,73.85,-15.75,0.00,8.47
1212546266, 6/7/2014 18:45:18,72.95,-15.76,0.00,8.47
1213446520, 6/7/2014 19:0:20,71.94,-15.76,0.00,8.47
1214346507, 6/7/2014 19:15:23,71.04,-15.72,0.00,8.47
1215246761, 6/7/2014 19:30:25,69.91,-15.72,0.00,8.47
1216146749, 6/7/2014 19:45:27,68.56,-15.72,0.00,8.47
1217047002, 6/7/2014 20:0:30,67.66,-15.70,0.00,8.47
1217947003, 6/7/2014 20:15:32,66.43,-15.73,0.00,8.47
1218847260, 6/7/2014 20:30:34,65.41,-15.80,0.00,8.47
1219747256, 6/7/2014 20:45:37,63.95,-15.70,0.00,8.47
1220647513, 6/7/2014 21:0:39,63.28,-15.75,0.00,8.47
1221547502, 6/7/2014 21:15:41,62.26,-15.70,0.00,8.47
1222447759, 6/7/2014 21:30:44,61.03,-15.68,0.00,8.47
1223347750, 6/7/2014 21:45:46,58.66,-15.84,0.00,8.47
1224248011, 6/7/2014 22:0:48,57.20,-15.96,0.00,8.47
1225148004, 6/7/2014 22:15:50,55.74,-15.93,0.00,8.47
1226048270, 6/7/2014 22:30:53,54.50,-15.85,0.00,8.47
1226948263, 6/7/2014 22:45:55,53.38,-15.83,0.00,8.47
1227848524, 6/7/2014 23:0:57,52.70,-15.88,0.00,8.47
1228748518, 6/7/2014 23:15:59,52.81,-15.81,0.00,8.47
1229648774, 6/7/2014 23:31:2,53.60,-15.53,0.00,8.47
1230548766, 6/7/2014 23:46:4,53.38,-15.84,0.00,8.47
1231449027, 6/8/2014 0:1:6,53.60,-15.84,0.00,8.47
1232350332, 6/8/2014 0:16:10,53.83,-15.74,0.00,8.47
1233249079, 6/8/2014 0:31:11,53.94,-15.80,0.00,8.47
1234149080, 6/8/2014 0:46:13,53.49,-16.86,0.00,8.47
1235049103, 6/8/2014 1:1:15,51.91,-16.92,0.00,8.47
1235949105, 6/8/2014 1:16:17,51.35,-16.90,0.00,8.47
1236849122, 6/8/2014 1:31:19,51.46,-16.89,0.00,8.47
1237749122, 6/8/2014 1:46:21,50.11,-16.96,0.00,8.47
1238649134, 6/8/2014 2:1:23,51.46,-16.55,0.00,8.47
1239549128, 6/8/2014 2:16:25,52.25,-16.31,0.00,8.47
1240449397, 6/8/2014 2:31:28,50.45,-16.83,0.00,8.47
1241349400, 6/8/2014 2:46:30,49.44,-16.93,0.00,8.47
1242249415, 6/8/2014 3:1:32,49.33,-16.49,0.00,8.47
1243149416, 6/8/2014 3:16:34,49.78,-16.65,0.00,8.47
1244049438, 6/8/2014 3:31:36,48.88,-16.75,0.00,8.47
1244949439, 6/8/2014 3:46:39,48.31,-16.60,0.00,8.47
1245849455, 6/8/2014 4:1:41,47.64,-16.56,0.00,8.47
1246750767, 6/8/2014 4:16:44,46.85,-16.70,0.00,8.47
1247649523, 6/8/2014 4:31:45,46.51,-16.75,0.00,8.47
1248549526, 6/8/2014 4:46:47,45.61,-16.73,0.00,8.47
1249449544, 6/8/2014 5:1:49,44.60,-16.77,0.00,8.47
1250349548, 6/8/2014 5:16:51,43.81,-16.76,0.00,8.47
1251249565, 6/8/2014 5:31:53,43.81,-16.58,0.00,8.47
1252149568, 6/8/2014 5:46:56,44.83,-16.62,0.00,8.47
1253049832, 6/8/2014 6:1:58,46.40,-16.72,0.00,8.47
1253949833, 6/8/2014 6:17:0,48.88,-16.65,0.00,8.47
1254849857, 6/8/2014 6:32:2,50.79,-16.87,0.00,8.47
1255749859, 6/8/2014 6:47:4,52.36,-16.86,0.00,8.47
1256649882, 6/8/2014 7:2:6,53.49,-16.84,0.00,8.47
1257549883, 6/8/2014 7:17:9,55.51,-16.89,0.00,8.47
1258449898, 6/8/2014 7:32:11,57.99,-16.93,0.00,8.47
1259349897, 6/8/2014 7:47:13,60.69,-16.93,0.00,8.47
1260249910, 6/8/2014 8:2:15,63.05,-16.85,0.00,8.47
1261149913, 6/8/2014 8:17:17,64.62,-16.89,0.00,8.47
1262050180, 6/8/2014 8:32:20,65.75,-17.11,0.00,8.47
1262950178, 6/8/2014 8:47:22,66.99,-17.21,0.00,8.47
1263850441, 6/8/2014 9:2:24,68.45,-16.84,0.00,8.47
1264750439, 6/8/2014 9:17:26,69.80,-17.14,0.00,8.47
1265650702, 6/8/2014 9:32:29,70.93,-16.91,0.00,8.47
1266550696, 6/8/2014 9:47:31,71.04,-16.88,0.00,8.47
1267452271, 6/8/2014 10:2:35,72.50,-16.73,0.00,8.47
1268351002, 6/8/2014 10:17:36,74.97,-16.71,0.00,8.47
1269251262, 6/8/2014 10:32:38,77.00,-16.80,0.00,8.47
1270151261, 6/8/2014 10:47:40,77.79,-16.75,0.00,8.47
1271051516, 6/8/2014 11:2:43,78.57,-16.70,0.00,8.47
1271951509, 6/8/2014 11:17:45,79.36,-16.93,0.00,8.47
1272851768, 6/8/2014 11:32:48,80.26,-16.71,0.00,8.47
1273751760, 6/8/2014 11:47:50,79.36,-16.82,0.00,8.47
1274652013, 6/8/2014 12:2:53,81.50,-16.51,0.00,8.47
1275552005, 6/8/2014 12:17:55,82.29,-16.73,0.00,8.47
1276452262, 6/8/2014 12:32:57,82.40,-16.81,0.00,8.47
1277352254, 6/8/2014 12:48:0,82.62,-16.84,0.00,8.47
1278252510, 6/8/2014 13:3:2,83.30,-16.44,0.00,8.47
1279152494, 6/8/2014 13:18:4,82.62,-16.23,0.00,8.47
1280052751, 6/8/2014 13:33:7,83.41,-16.68,0.00,8.47
1280952740, 6/8/2014 13:48:9,83.75,-16.67,0.00,8.47
1281852995, 6/8/2014 14:3:12,84.20,-16.40,0.00,8.47
1282752980, 6/8/2014 14:18:14,84.87,-16.44,0.00,8.47
1283653234, 6/8/2014 14:33:17,83.86,-16.56,0.00,8.47
1284553218, 6/8/2014 14:48:19,83.07,-16.24,0.00,8.47
1285453472, 6/8/2014 15:3:22,83.75,-16.27,0.00,8.47
1286353458, 6/8/2014 15:18:24,83.86,-16.08,0.00,8.47
1287253718, 6/8/2014 15:33:26,84.09,-16.29,0.00,8.47
1288153705, 6/8/2014 15:48:29,83.52,-16.33,0.00,8.47
1289053959, 6/8/2014 16:3:31,83.52,-16.31,0.00,8.47
1289953952, 6/8/2014 16:18:34,82.96,-16.21,0.00,8.47
1290854208, 6/8/2014 16:33:36,81.61,-16.41,0.00,8.47
1291754198, 6/8/2014 16:48:38,80.71,-16.41,0.00,8.47
1292654452, 6/8/2014 17:3:41,80.04,-16.23,0.00,8.47
1293554440, 6/8/2014 17:18:43,79.14,-16.20,0.00,8.47
1294454703, 6/8/2014 17:33:46,78.91,-16.25,0.00,8.47
1295354691, 6/8/2014 17:48:48,77.90,-16.27,0.00,8.47
1296254953, 6/8/2014 18:3:51,77.11,-16.29,0.00,8.47
1297154944, 6/8/2014 18:18:53,76.32,-16.43,0.00,8.47
1298055200, 6/8/2014 18:33:56,75.54,-16.32,0.00,8.47
1298955188, 6/8/2014 18:48:58,74.30,-16.34,0.00,8.47
1299855444, 6/8/2014 19:4:0,73.85,-16.19,0.00,8.47
1300755435, 6/8/2014 19:19:3,72.72,-16.33,0.00,8.47
1301655694, 6/8/2014 19:34:5,71.49,-16.39,0.00,8.47
1302555683, 6/8/2014 19:49:7,69.69,-16.51,0.00,8.47
1303455947, 6/8/2014 20:4:10,67.21,-16.88,0.00,8.47
1304355963, 6/8/2014 20:19:12,64.51,-16.78,0.00,8.47
1305256227, 6/8/2014 20:34:15,62.15,-16.58,0.00,8.47
1306156224, 6/8/2014 20:49:17,60.91,-16.67,0.00,8.47
1307056485, 6/8/2014 21:4:19,62.38,-16.25,0.00,8.47
1307956481, 6/8/2014 21:19:21,62.60,-16.57,0.00,8.47
1308856745, 6/8/2014 21:34:24,60.58,-16.78,0.00,8.47
1309756743, 6/8/2014 21:49:26,59.68,-16.69,0.00,8.47
1310657007, 6/8/2014 22:4:28,58.33,-16.39,0.00,8.47
1311557004, 6/8/2014 22:19:31,58.33,-16.53,0.00,8.47
1312457269, 6/8/2014 22:34:33,57.43,-16.57,0.00,8.47
1313357274, 6/8/2014 22:49:35,57.43,-16.76,0.00,8.47
1314257540, 6/8/2014 23:4:38,56.08,-16.65,0.00,8.47
1315157540, 6/8/2014 23:19:40,53.71,-16.79,0.00,8.47
1316057556, 6/8/2014 23:34:42,53.15,-16.88,0.00,8.47
1316957556, 6/8/2014 23:49:44,53.60,-16.65,0.00,8.47
1317857569, 6/9/2014 0:4:46,53.04,-16.45,0.00,8.47
1318757566, 6/9/2014 0:19:48,53.04,-16.72,0.00,8.47
1319657581, 6/9/2014 0:34:50,52.59,-16.71,0.00,8.47
1320557583, 6/9/2014 0:49:53,51.35,-16.79,0.00,8.47
1321457612, 6/9/2014 1:4:55,51.01,-16.77,0.00,8.47
1322357614, 6/9/2014 1:19:57,50.79,-16.83,0.00,8.47
1323257631, 6/9/2014 1:34:59,49.78,-16.84,0.00,8.47
1324157633, 6/9/2014 1:50:1,48.99,-16.80,0.00,8.47
1325057656, 6/9/2014 2:5:3,48.65,-16.68,0.00,8.47
1325957657, 6/9/2014 2:20:5,48.31,-16.75,0.00,8.47
1326857674, 6/9/2014 2:35:8,47.64,-16.78,0.00,8.47
1327757676, 6/9/2014 2:50:10,47.41,-16.60,0.00,8.47
1328657692, 6/9/2014 3:5:12,46.74,-16.67,0.00,8.47
1329557694, 6/9/2014 3:20:14,46.74,-16.74,0.00,8.47
1330457718, 6/9/2014 3:35:16,46.74,-16.85,0.00,8.47
1331357721, 6/9/2014 3:50:18,45.72,-16.71,0.00,8.47
1332257746, 6/9/2014 4:5:20,45.28,-16.75,0.00,8.47
1333157749, 6/9/2014 4:20:22,44.49,-16.69,0.00,8.47
1334057764, 6/9/2014 4:35:25,44.15,-16.75,0.00,8.47
1334957768, 6/9/2014 4:50:27,44.04,-16.72,0.00,8.47
1335857786, 6/9/2014 5:5:29,43.36,-16.71,0.00,8.47
1336757789, 6/9/2014 5:20:31,43.36,-16.73,0.00,8.47
1337657807, 6/9/2014 5:35:33,44.15,-16.68,0.00,8.47
1338557807, 6/9/2014 5:50:35,44.94,-16.72,0.00,8.47
1339457830, 6/9/2014 6:5:37,44.38,-16.63,0.00,8.47
1340357832, 6/9/2014 6:20:39,45.61,-16.75,0.00,8.47
1341257849, 6/9/2014 6:35:41,48.09,-16.74,0.00,8.47
1342157849, 6/9/2014 6:50:44,52.14,-16.58,0.00,8.47
1343058114, 6/9/2014 7:5:46,55.06,-16.79,0.00,8.47
1343958113, 6/9/2014 7:20:48,57.31,-16.77,0.00,8.47
1344858379, 6/9/2014 7:35:51,59.45,-16.81,0.00,8.47
1345758376, 6/9/2014 7:50:53,61.70,-16.80,0.00,8.47
1346658640, 6/9/2014 8:5:55,63.72,-16.82,0.00,8.47
1347558637, 6/9/2014 8:20:57,65.41,-16.80,0.00,8.47
1348458654, 6/9/2014 8:35:59,65.97,-16.87,0.00,8.47
1349358651, 6/9/2014 8:51:2,67.21,-16.79,0.00,8.47
1350258913, 6/9/2014 9:6:4,69.24,-16.72,0.00,8.47
1351158906, 6/9/2014 9:21:6,70.59,-16.66,0.00,8.47
1352059167, 6/9/2014 9:36:9,71.37,-16.67,0.00,8.47
1352959160, 6/9/2014 9:51:11,72.27,-16.61,0.00,8.47
1353859419, 6/9/2014 10:6:13,74.52,-16.60,0.00,8.47
1354759411, 6/9/2014 10:21:16,75.65,-16.59,0.00,8.47
1355659668, 6/9/2014 10:36:18,76.21,-16.43,0.00,8.47
1356559664, 6/9/2014 10:51:20,77.68,-16.38,0.00,8.47
1357459920, 6/9/2014 11:6:23,79.70,-16.47,0.00,8.47
1358359910, 6/9/2014 11:21:25,80.71,-16.51,0.00,8.47
1359260172, 6/9/2014 11:36:28,81.95,-16.36,0.00,8.47
1360160158, 6/9/2014 11:51:30,82.51,-16.23,0.00,8.47
1361060415, 6/9/2014 12:6:33,84.20,-16.66,0.00,8.47
1361960401, 6/9/2014 12:21:35,84.87,-16.37,0.00,8.47
1362860656, 6/9/2014 12:36:37,85.32,-16.35,0.00,8.47
1363760644, 6/9/2014 12:51:40,85.44,-16.41,0.00,8.47
1364660897, 6/9/2014 13:6:42,85.44,-16.35,0.00,8.47
1365560887, 6/9/2014 13:21:45,85.44,-16.30,0.00,8.47
1366461138, 6/9/2014 13:36:47,85.32,-16.03,0.00,8.47
1367361373, 6/9/2014 13:51:50,85.21,-16.07,0.00,8.47
1368261625, 6/9/2014 14:6:52,84.87,-16.14,0.00,8.47
1369161611, 6/9/2014 14:21:55,85.10,-16.08,0.00,8.47
1370061870, 6/9/2014 14:36:57,85.55,-16.01,0.00,8.47
1370962106, 6/9/2014 14:52:0,85.21,-16.00,0.00,8.47
1371862358, 6/9/2014 15:7:2,84.87,-15.97,0.00,8.47
1372762591, 6/9/2014 15:22:5,84.65,-15.89,0.00,8.47
1373662848, 6/9/2014 15:37:7,84.87,-15.94,0.00,8.47
1374563084, 6/9/2014 15:52:10,84.76,-15.92,0.00,8.47
1375463332, 6/9/2014 16:7:13,83.86,-15.94,0.00,8.47
1376363318, 6/9/2014 16:22:15,84.31,-16.06,0.00,8.47
1377263569, 6/9/2014 16:37:17,83.86,-16.02,0.00,8.47
1378163554, 6/9/2014 16:52:20,82.74,-15.94,0.00,8.47
1379063803, 6/9/2014 17:7:22,82.62,-15.88,0.00,8.47
1379964040, 6/9/2014 17:22:25,82.06,-15.89,0.00,8.47
1380864292, 6/9/2014 17:37:27,80.71,-15.95,0.00,8.47
1381764278, 6/9/2014 17:52:30,79.25,-15.94,0.00,8.47
1382664538, 6/9/2014 18:7:32,78.01,-15.93,0.00,8.47
1383564523, 6/9/2014 18:22:34,76.89,-15.84,0.00,8.47
1384464777, 6/9/2014 18:37:37,75.54,-15.89,0.00,8.47
1385365013, 6/9/2014 18:52:39,74.52,-15.85,0.00,8.47
1386265268, 6/9/2014 19:7:42,73.18,-15.83,0.00,8.47
1387165255, 6/9/2014 19:22:44,72.27,-15.82,0.00,8.47
1388065510, 6/9/2014 19:37:47,71.04,-15.88,0.00,8.47
1388965495, 6/9/2014 19:52:49,69.46,-15.85,0.00,8.47
1389865752, 6/9/2014 20:7:51,68.00,-15.90,0.00,8.47
1390765747, 6/9/2014 20:22:54,66.87,-15.87,0.00,8.47
1391666002, 6/9/2014 20:37:56,64.62,-16.00,0.00,8.47
1392565990, 6/9/2014 20:52:58,62.49,-15.95,0.00,8.47
1393466249, 6/9/2014 21:8:1,61.93,-15.98,0.00,8.47
1394366247, 6/9/2014 21:23:3,61.36,-15.93,0.00,8.47
1395266505, 6/9/2014 21:38:5,60.35,-15.90,0.00,8.47
1396166495, 6/9/2014 21:53:7,60.35,-15.95,0.00,8.47
1397066754, 6/9/2014 22:8:10,59.56,-15.92,0.00,8.47
1397966746, 6/9/2014 22:23:12,57.88,-15.99,0.00,8.47
1398867008, 6/9/2014 22:38:14,56.19,-16.12,0.00,8.47
1399767010, 6/9/2014 22:53:16,53.94,-16.16,0.00,8.47
1400667271, 6/9/2014 23:8:19,54.05,-16.01,0.00,8.47
1401567265, 6/9/2014 23:23:21,53.49,-16.03,0.00,8.47
1402467528, 6/9/2014 23:38:23,52.14,-16.14,0.00,8.47
1403367523, 6/9/2014 23:53:26,51.91,-16.24,0.00,8.47
1404267783, 6/10/2014 0:8:28,51.24,-16.15,0.00,8.47
1405167781, 6/10/2014 0:23:30,49.33,-16.30,0.00,8.47
1406068045, 6/10/2014 0:38:32,49.33,-16.16,0.00,8.47
1406968044, 6/10/2014 0:53:35,47.86,-16.22,0.00,8.47
1407868063, 6/10/2014 1:8:37,47.30,-16.03,0.00,8.47
1408768065, 6/10/2014 1:23:39,46.51,-16.10,0.00,8.47
1409668330, 6/10/2014 1:38:41,46.18,-16.11,0.00,8.47
1410568330, 6/10/2014 1:53:43,44.94,-16.36,0.00,8.47
1411468345, 6/10/2014 2:8:45,44.26,-16.25,0.00,8.47
1412368343, 6/10/2014 2:23:48,44.26,-16.08,0.00,8.47
1413268609, 6/10/2014 2:38:50,44.94,-16.23,0.00,8.47
1414168609, 6/10/2014 2:53:52,43.36,-16.37,0.00,8.47
1415068627, 6/10/2014 3:8:54,43.14,-16.60,0.00,8.47
1415968627, 6/10/2014 3:23:56,41.56,-16.21,0.00,8.47
1416868649, 6/10/2014 3:38:58,41.79,-16.45,0.00,8.47
1417768651, 6/10/2014 3:54:0,40.89,-16.30,0.00,8.47
1418668669, 6/10/2014 4:9:3,39.76,-16.49,0.00,8.47
1419568670, 6/10/2014 4:24:5,39.43,-16.24,0.00,8.47
1420468688, 6/10/2014 4:39:7,39.76,-16.48,0.00,8.47
1421368691, 6/10/2014 4:54:9,38.86,-16.38,0.00,8.47
1422268708, 6/10/2014 5:9:11,38.64,-16.39,0.00,8.47
1423168711, 6/10/2014 5:24:13,37.85,-16.34,0.00,8.47
1424068729, 6/10/2014 5:39:15,36.72,-16.59,0.00,8.47
